bus_id,stop_id,arrival_time,report_count,unique_reporters,reports_per_minute,time_since_last_report_s,time_since_first_report_s,distance_mean,distance_median,distance_std,pct_within_radius,acc_mean,weighted_dist_mean,prev_arrival_time,time_since_last_arrival_s,t_mean,t_std,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_early_morning,is_mid_day,is_evening,is_night,confirm_prob,rain_1h,snow_1h,temperature,wind_speed,humidity,visibility,weather_delay_multiplier
6,12,1704581927,15,15,0.05,125.6,291.6,296.93,299.44,43.03,0.35,0.003782,304.02,1704578189.3,3738.6,1027.52,151.06,4,6,1,0,0,0,0,1,0.6311,0.0,0,24.78,9.39,88.97,3291.4,1.13
2,7,1705091676,1,1,0.0,17.3,508.5,289.95,302.42,74.5,0.91,0.000695,262.24,1705085147.4,6529.1,977.11,53.17,2,5,1,0,0,0,0,1,0.3349,1.5,0,25.18,7.14,83.02,6189.6,1.22
9,18,1704639992,10,10,0.04,88.6,213.3,246.32,267.96,51.15,0.73,0.002221,227.06,1704638058.6,1934.2,303.52,32.42,20,6,1,0,0,0,1,0,0.5643,1.0,0,27.11,3.2,90.97,6068.7,1.18
8,19,1704701418,4,4,0.02,214.1,504.8,429.94,415.34,54.52,0.61,0.001538,394.03,1704695448.6,5970.2,367.97,94.53,13,0,0,0,0,1,0,0,0.3748,0.0,0,29.28,1.81,61.92,10000.0,1.0
10,15,1704943434,2,2,0.01,71.0,564.1,178.85,154.6,48.1,0.96,0.000517,160.12,1704936567.1,6867.6,453.98,35.55,8,3,0,1,1,0,0,0,0.398,0.0,0,27.42,5.29,82.24,10000.0,1.0
5,9,1706675710,15,15,0.03,218.9,121.7,263.98,273.2,40.19,0.97,0.00129,229.93,1706668968.7,6741.9,718.68,47.29,10,2,0,0,0,1,0,0,0.7596,0.0,0,30.98,1.58,62.04,10000.0,1.0
7,15,1706636578,4,4,0.01,83.0,215.1,260.56,292.52,29.95,0.72,0.004131,224.8,1706634697.2,1881.1,581.44,114.56,23,1,0,0,0,0,0,1,0.4225,0.0,0,26.38,5.97,58.52,10000.0,1.0
8,16,1705653704,23,9,0.04,259.3,364.7,211.04,196.94,29.02,0.37,0.003598,190.77,1705650529.8,3175.2,1198.38,116.22,14,4,0,0,0,1,0,0,0.6569,0.3,0,22.59,4.29,86.6,7511.5,1.08
1,1,1705514391,15,9,0.05,103.4,230.9,389.26,319.51,40.42,0.86,0.002647,331.78,1705511319.3,3072.1,1139.25,301.76,23,2,0,0,0,0,0,1,0.646,2.5,0,24.89,9.69,85.41,8901.0,1.27
1,3,1704630577,2,2,0.02,288.8,216.6,427.94,408.71,84.29,0.95,0.002135,409.16,1704628204.5,2372.9,903.4,110.4,17,6,1,1,0,0,1,0,0.3606,1.8,0,25.55,5.63,89.38,7981.0,1.22
6,11,1704959331,23,4,0.07,123.4,521.7,221.64,211.54,68.03,0.72,0.000983,222.36,1704953559.5,5771.6,1192.87,247.27,13,3,0,0,0,1,0,0,0.6123,0.0,0,26.22,8.86,69.52,10000.0,1.0
4,12,1706212753,9,4,0.04,120.9,157.0,293.26,346.98,73.58,0.36,0.00329,274.51,1706206331.0,6422.0,691.21,67.88,1,4,0,0,0,0,0,1,0.366,0.0,0,21.15,7.91,94.99,4062.4,1.12
10,20,1704613459,3,3,0.09,281.3,117.4,422.57,419.67,125.84,0.66,0.002647,479.18,1704607578.1,5881.8,735.06,57.27,13,6,1,0,0,1,0,0,0.2867,0.0,0,24.69,5.76,81.03,10000.0,1.0
3,2,1705342479,8,3,0.04,20.4,184.7,402.94,459.59,98.69,0.59,0.0049,354.68,1705339516.1,2962.9,562.68,52.44,23,0,0,0,0,0,0,1,0.3606,0.0,0,28.79,6.54,68.22,10000.0,1.0
10,18,1705176365,16,16,0.12,255.9,534.0,279.22,296.66,59.94,0.5,0.003749,319.64,1705171033.4,5332.0,760.43,68.23,1,6,1,0,0,0,0,1,0.6715,0.0,0,24.32,1.44,73.91,10000.0,1.0
8,19,1705548315,10,10,0.02,260.8,423.4,33.01,33.89,10.86,0.4,0.001529,38.06,1705546406.7,1908.7,977.45,164.65,8,3,0,1,1,0,0,0,0.5382,0.0,0,26.68,8.37,65.14,10000.0,1.0
4,11,1705055666,21,17,0.05,287.0,346.9,205.86,243.22,60.24,0.51,0.001069,234.07,1705051910.4,3755.8,894.42,150.0,16,4,0,0,0,1,0,0,0.7485,0.4,0,25.61,5.92,76.21,6653.4,1.11
8,17,1705202833,22,1,0.04,251.3,515.0,158.57,154.1,38.25,0.41,0.00064,186.92,1705199733.9,3099.8,515.95,36.55,8,6,1,1,1,0,0,0,0.5228,0.0,0,34.29,7.0,61.59,10000.0,1.0
8,17,1706489407,7,7,0.04,200.1,271.7,190.66,205.16,41.21,0.54,0.004261,160.26,1706483957.5,5449.8,523.85,28.22,6,0,0,0,1,0,0,0,0.4562,0.0,0,25.0,7.38,77.13,10000.0,1.0
2,4,1704177581,9,9,0.12,110.1,463.7,279.84,315.3,108.54,0.85,0.003217,279.09,1704175565.4,2016.4,1185.89,172.99,12,1,0,0,0,1,0,0,0.5054,0.3,0,26.0,6.28,80.69,7343.1,1.09
10,17,1705263931,18,12,0.15,259.6,203.7,299.5,300.19,31.57,0.95,0.000852,322.05,1705257892.7,6039.0,1015.76,85.2,1,0,0,0,0,0,0,1,0.755,0.0,0,22.69,5.21,95.78,4210.7,1.12
5,11,1704830081,1,1,0.01,270.4,551.8,472.22,476.04,143.14,0.84,0.00109,491.29,1704828096.6,1985.2,747.81,66.34,1,2,0,0,0,0,0,1,0.2528,0.4,0,24.19,1.67,83.65,7492.7,1.09
4,11,1705374569,4,1,0.01,222.8,241.2,384.9,374.55,94.4,0.75,0.000583,408.61,1705369428.7,5140.4,578.86,41.36,8,1,0,1,1,0,0,0,0.3193,0.0,0,20.55,2.14,97.0,5757.1,1.08
2,2,1705008026,18,15,0.11,267.5,64.9,108.69,128.64,30.87,0.48,0.000801,88.17,1705004904.8,3121.6,1093.34,168.35,2,4,0,0,0,0,0,1,0.7068,0.0,0,24.32,2.72,96.94,4632.2,1.11
10,17,1705448969,4,4,0.06,209.3,368.8,454.66,386.0,118.31,0.92,0.002345,451.38,1705446789.2,2180.5,550.33,72.16,5,2,0,0,1,0,0,0,0.3728,5.8,0,23.7,2.46,84.22,7685.2,1.63
5,8,1705362258,11,11,0.03,202.4,128.2,473.43,403.85,157.37,0.49,0.004701,515.08,1705356388.1,5870.6,497.15,79.92,5,1,0,0,1,0,0,0,0.4367,0.0,0,23.71,9.66,95.01,3415.8,1.13
5,8,1706426851,14,14,0.04,141.2,229.8,294.67,321.77,65.79,0.74,0.003647,319.56,1706424771.4,2080.6,1073.77,176.7,12,6,1,0,0,1,0,0,0.6603,0.0,0,27.62,5.35,54.84,10000.0,1.0
10,20,1706410867,14,14,0.09,152.9,186.2,210.68,234.29,69.81,0.46,0.00465,218.49,1706407015.8,3851.6,751.74,151.3,8,6,1,1,1,0,0,0,0.6001,0.0,0,23.36,2.59,91.32,5019.7,1.1
5,14,1706186403,9,5,0.02,280.1,571.5,190.82,163.0,48.76,0.38,0.004703,166.67,1706183238.8,3164.9,665.97,97.09,18,3,0,1,0,0,1,0,0.41,0.0,0,28.77,2.54,74.13,10000.0,1.0
10,17,1704786808,6,6,0.01,35.5,118.0,59.57,47.93,15.76,0.98,0.002474,60.54,1704779781.0,7027.0,529.66,140.16,13,1,0,0,0,1,0,0,0.5425,0.0,0,27.28,4.09,76.39,10000.0,1.0
4,12,1705524626,7,7,0.02,104.9,315.7,310.45,356.25,92.69,0.6,0.004187,360.82,1705522180.0,2446.7,778.74,94.33,2,3,0,0,0,0,0,1,0.4171,0.1,0,26.01,8.31,92.26,5651.6,1.1
3,6,1706281001,11,11,0.02,190.4,273.3,134.48,160.41,53.11,0.95,0.004036,125.1,1706274789.9,6211.8,667.91,87.96,20,4,0,0,0,0,1,0,0.6334,0.0,0,32.45,1.44,51.59,10000.0,1.0
1,3,1705280495,5,4,0.05,48.5,76.1,45.15,48.04,10.36,0.83,0.004967,48.02,1705278423.5,2072.5,394.11,106.51,6,0,0,0,1,0,0,0,0.4765,0.0,0,23.16,9.35,95.72,6426.4,1.07
1,5,1706530957,12,5,0.02,166.5,94.7,324.96,336.36,119.83,0.76,0.002071,385.56,1706524828.6,6128.7,867.38,106.89,17,0,0,1,0,0,1,0,0.4506,0.9,0,26.02,7.43,76.44,6026.7,1.17
3,1,1705370807,18,5,0.03,160.3,223.8,187.67,155.12,74.47,0.33,0.003447,183.37,1705363883.8,6924.1,521.4,95.43,7,1,0,1,1,0,0,0,0.482,1.3,0,26.22,2.93,76.36,5775.2,1.22
6,13,1706021886,14,9,0.1,21.6,103.6,496.46,552.77,186.96,0.44,0.004823,425.49,1706017337.7,4549.0,1046.73,143.87,20,1,0,0,0,0,1,0,0.4033,0.0,0,22.55,6.58,86.67,3491.7,1.13
3,2,1705873979,19,5,0.05,9.0,147.6,492.61,409.06,149.57,0.42,0.003725,533.2,1705870915.2,3064.7,542.67,115.96,3,0,0,0,0,0,0,1,0.4381,0.0,0,26.34,7.59,68.89,10000.0,1.0
9,17,1704497350,13,11,0.09,270.8,424.1,320.3,268.99,90.09,0.38,0.000854,323.8,1704493375.3,3975.0,829.93,60.01,4,5,1,0,0,0,0,1,0.5078,1.1,0,23.05,7.19,94.74,7244.6,1.17
3,3,1704912484,14,14,0.32,107.8,449.8,49.24,43.0,13.63,0.69,0.003825,55.4,1704909989.9,2494.3,316.54,70.4,0,3,0,0,0,0,0,1,0.7028,0.0,0,21.81,5.22,93.14,3602.2,1.13
5,13,1705412468,4,4,0.01,103.2,98.4,53.86,52.44,11.14,0.66,0.001872,57.91,1705406003.6,6465.4,568.98,55.9,19,1,0,1,0,0,1,0,0.4291,0.2,0,25.7,6.88,83.88,5752.1,1.11
2,4,1704464668,15,15,0.03,21.3,539.5,354.47,314.22,54.95,0.6,0.004179,403.09,1704460057.9,4610.5,1074.73,55.2,19,4,0,1,0,0,1,0,0.6705,0.0,0,25.35,7.98,68.24,10000.0,1.0
3,7,1705237230,22,16,0.05,169.4,198.3,328.91,278.42,85.82,0.61,0.001705,342.59,1705230724.9,6505.2,1199.01,242.13,18,6,1,1,0,0,1,0,0.7394,0.0,0,26.43,3.31,69.5,10000.0,1.0
7,19,1705358547,17,14,0.03,169.4,529.0,418.87,474.66,129.62,0.5,0.002013,386.78,1705356639.1,1908.2,824.31,185.23,4,1,0,0,0,0,0,1,0.5852,3.8,0,22.84,1.86,85.88,5032.0,1.48
2,7,1704267116,19,13,0.07,205.2,287.3,481.09,500.2,164.65,0.38,0.002288,449.7,1704262241.6,4875.2,1075.0,74.8,13,2,0,0,0,1,0,0,0.5337,0.0,0,20.44,7.02,96.05,3851.4,1.12
1,3,1705479740,5,1,0.03,238.8,181.6,343.92,310.02,125.57,0.69,0.001337,306.0,1705475273.3,4466.8,1165.44,282.52,13,2,0,0,0,1,0,0,0.288,0.0,0,29.88,5.94,56.75,10000.0,1.0
8,17,1706037551,3,3,0.01,199.0,577.9,466.23,520.2,147.8,0.49,0.004307,452.71,1706034281.2,3270.1,645.74,167.24,0,2,0,0,0,0,0,1,0.2316,0.3,0,24.74,2.76,84.85,5146.5,1.13
10,18,1706226316,9,1,0.14,179.3,594.2,91.75,75.11,30.63,0.48,0.004233,99.23,1706219409.7,6906.6,668.03,143.96,5,4,0,0,1,0,0,0,0.3877,1.3,0,25.78,5.57,83.99,5754.5,1.21
2,6,1705485890,3,3,0.03,217.6,330.2,448.11,523.37,52.23,0.87,0.00067,424.3,1705481161.8,4728.4,433.29,102.51,15,2,0,0,0,1,0,0,0.4037,0.0,0,24.05,6.23,68.37,10000.0,1.0
8,15,1705974692,20,1,0.05,121.3,60.7,68.88,69.83,20.84,0.59,0.003788,69.48,1705972492.0,2200.6,472.81,122.93,7,1,0,1,1,0,0,0,0.5526,2.6,0,27.37,2.88,77.35,8960.9,1.28
10,16,1704113933,23,8,0.18,237.0,228.8,458.08,520.49,162.29,0.84,0.004464,514.1,1704108879.9,5053.6,566.24,154.05,18,0,0,1,0,0,1,0,0.6017,0.0,0,33.41,1.35,59.46,10000.0,1.0
8,20,1705763705,17,5,0.03,134.2,525.0,287.27,247.89,88.25,0.66,0.003428,332.05,1705759527.0,4178.3,1111.06,264.06,20,5,1,0,0,0,1,0,0.5226,1.3,0,25.62,7.01,81.51,8934.4,1.16
7,15,1704225851,23,10,0.08,103.1,296.7,138.72,120.12,42.55,0.66,0.001401,128.71,1704220855.3,4995.8,365.01,31.71,1,2,0,0,0,0,0,1,0.7155,0.0,0,24.44,7.77,81.25,10000.0,1.0
1,1,1706032387,21,13,0.05,51.1,519.0,365.83,415.85,69.4,0.52,0.00352,297.27,1706026664.0,5723.1,1052.2,161.82,23,1,0,0,0,0,0,1,0.6819,2.9,0,23.05,9.88,81.45,8897.2,1.31
8,15,1705430072,1,1,0.01,20.8,566.3,269.64,282.03,65.99,0.37,0.003956,296.3,1705426589.1,3483.2,575.62,149.35,0,2,0,0,0,0,0,1,0.2341,0.0,0,25.72,3.31,67.62,10000.0,1.0
4,12,1705656416,1,1,0.0,254.2,544.7,139.68,151.48,18.16,0.32,0.003022,150.56,1705650319.2,6097.2,606.19,31.3,14,4,0,0,0,1,0,0,0.2735,0.0,0,26.88,1.83,65.32,10000.0,1.0
7,18,1704962577,22,10,0.31,286.5,180.6,461.93,448.24,182.77,0.69,0.004689,370.53,1704956737.5,5840.5,1112.75,94.51,14,3,0,0,0,1,0,0,0.5688,0.2,0,24.55,5.75,93.67,7169.5,1.08
9,18,1704459998,9,2,0.11,192.0,553.9,112.24,119.66,13.87,0.72,0.001238,122.83,1704456572.2,3426.6,717.05,143.31,18,4,0,1,0,0,1,0,0.4687,0.0,0,25.03,3.72,79.83,10000.0,1.0
7,20,1705825467,9,4,0.09,130.5,193.5,376.7,340.85,137.31,0.92,0.001384,393.86,1705823194.2,2273.7,652.38,148.96,13,6,1,0,0,1,0,0,0.4155,0.0,0,31.59,3.54,62.49,10000.0,1.0
8,19,1705092040,15,1,0.07,277.5,184.1,377.26,396.97,122.57,0.61,0.004697,397.25,1705088683.9,3356.8,874.61,106.44,2,5,1,0,0,0,0,1,0.3937,0.0,0,21.76,5.5,90.19,6409.7,1.07
5,8,1705828710,4,4,0.01,219.5,60.4,469.06,406.12,79.77,0.48,0.00067,398.33,1705821584.7,7126.3,583.7,46.01,14,6,1,0,0,1,0,0,0.3251,0.2,0,26.32,1.19,92.09,6027.8,1.1
4,11,1704704849,19,18,0.07,72.8,338.6,134.21,157.86,49.9,0.7,0.002095,127.83,1704700825.3,4024.0,954.82,155.55,14,0,0,0,0,1,0,0,0.7875,0.0,0,25.14,6.05,97.27,4343.8,1.11
4,14,1704326186,22,6,0.07,200.3,172.0,453.87,515.33,109.53,0.59,0.001565,495.62,1704323675.1,2511.4,912.21,237.74,5,3,0,0,1,0,0,0,0.562,0.5,0,27.2,2.07,75.67,8651.1,1.08
2,6,1705764407,15,8,0.05,44.9,368.3,209.86,223.42,76.51,0.59,0.001804,169.11,1705759503.7,4904.1,662.05,95.11,20,5,1,0,0,0,1,0,0.5408,0.4,0,24.58,6.4,94.69,6191.0,1.12
9,20,1706103253,9,8,0.02,163.0,353.5,330.35,315.43,97.18,0.33,0.000743,324.7,1706098486.0,4768.0,1099.04,83.71,19,2,0,1,0,0,1,0,0.3971,3.5,0,23.26,4.6,82.88,6266.4,1.42
1,4,1704487884,23,3,0.08,149.7,518.3,355.97,354.61,63.12,0.92,0.003097,316.26,1704484631.1,3253.2,1022.82,62.43,2,5,1,0,0,0,0,1,0.6418,9.7,0,22.78,5.43,90.92,6579.1,2.04
4,8,1706369646,11,3,0.04,205.5,388.9,386.8,378.56,93.55,0.75,0.000986,376.94,1706362597.8,7048.5,333.8,43.06,21,5,1,0,0,0,0,1,0.4336,0.0,0,21.88,6.66,93.24,3423.2,1.13
2,6,1704362144,4,4,0.02,293.3,80.2,228.1,192.8,46.86,1.0,0.0045,186.89,1704357302.7,4841.6,883.04,90.41,15,3,0,0,0,1,0,0,0.4609,0.0,0,24.87,9.72,83.09,10000.0,1.0
10,15,1706672386,23,19,0.12,285.3,94.2,305.48,251.36,112.46,0.67,0.003512,345.99,1706669774.6,2611.7,334.73,90.28,9,2,0,1,0,1,0,0,0.7827,0.0,0,28.15,5.22,52.58,10000.0,1.0
6,9,1705634209,23,19,0.04,294.9,404.0,89.2,103.68,22.74,0.41,0.004648,98.39,1705628458.1,5751.2,938.26,93.91,8,4,0,1,1,0,0,0,0.8198,0.0,0,25.27,2.98,78.77,10000.0,1.0
10,16,1705238437,13,3,0.07,199.6,134.0,346.56,403.86,97.93,0.69,0.004825,364.23,1705235235.5,3201.6,563.15,127.46,18,6,1,1,0,0,1,0,0.4414,0.0,0,32.35,4.11,56.07,10000.0,1.0
9,16,1706691818,20,13,0.24,203.8,90.5,339.7,386.31,74.61,0.67,0.002307,312.59,1706685680.8,6137.6,544.8,125.71,14,2,0,0,0,1,0,0,0.6935,0.0,0,25.24,4.03,70.0,10000.0,1.0
4,10,1705624893,20,19,0.08,248.7,182.9,266.97,299.66,55.01,0.75,0.001605,225.25,1705618803.7,6089.7,389.07,45.85,6,4,0,0,1,0,0,0,0.8199,0.0,0,29.13,9.76,71.93,10000.0,1.0
10,15,1706658871,19,1,0.22,213.7,76.8,436.4,373.32,60.31,0.42,0.004821,470.12,1706652744.0,6127.4,657.87,88.21,5,2,0,0,1,0,0,0,0.4673,0.5,0,24.88,3.31,86.04,7527.1,1.1
3,2,1706542311,24,9,0.67,75.2,502.9,112.57,100.9,15.64,0.8,0.000811,104.97,1706538985.9,3325.5,799.64,186.0,21,0,0,0,0,0,0,1,0.7675,1.5,0,27.59,8.0,94.03,6445.9,1.22
3,1,1706012773,16,4,0.04,285.4,454.0,35.5,40.96,12.74,0.61,0.003136,42.26,1706008098.7,4674.4,1114.79,78.88,17,1,0,1,0,0,1,0,0.5613,0.0,0,26.91,6.26,58.82,10000.0,1.0
3,1,1706224262,14,8,0.02,273.6,579.6,219.68,193.09,63.27,0.78,0.001064,244.85,1706222365.1,1897.5,734.46,97.5,4,4,0,0,0,0,0,1,0.5806,2.7,0,23.88,8.15,91.54,7379.8,1.32
4,12,1706669370,7,7,0.15,104.8,118.2,138.53,157.31,15.2,0.66,0.003052,141.92,1706665004.3,4366.6,1011.54,84.35,8,2,0,1,1,0,0,0,0.5066,0.7,0,25.69,8.88,88.82,6616.6,1.14
1,2,1705178358,6,6,0.01,38.8,224.9,392.82,371.75,67.75,0.77,0.001385,454.98,1705175988.7,2370.2,935.89,163.68,2,6,1,0,0,0,0,1,0.4484,4.1,0,22.76,5.32,88.56,7288.2,1.46
1,2,1705400327,9,9,0.04,112.1,88.2,345.91,337.09,54.81,0.87,0.004112,344.03,1705396916.0,3411.6,874.28,106.7,15,1,0,0,0,1,0,0,0.5624,0.0,0,21.42,1.85,94.5,3161.3,1.14
9,15,1704122594,19,10,0.1,49.0,190.1,468.7,472.48,98.17,0.91,0.002277,437.77,1704119675.6,2919.3,640.02,82.67,20,0,0,0,0,0,1,0,0.6621,0.0,0,31.77,6.19,55.79,10000.0,1.0
8,18,1704257792,3,1,0.01,116.3,418.6,134.99,114.85,15.87,0.51,0.001209,117.39,1704251884.4,5908.1,314.25,59.54,10,2,0,0,0,1,0,0,0.3379,1.0,0,25.04,3.66,86.26,6253.5,1.17
9,19,1705973577,7,7,0.01,108.2,357.7,186.18,158.31,51.53,0.67,0.001413,182.59,1705967474.1,6103.5,831.38,61.71,7,1,0,1,1,0,0,0,0.471,0.0,0,30.48,8.13,64.05,10000.0,1.0
8,19,1705706872,17,17,0.04,12.2,282.3,173.15,184.88,28.54,0.71,0.004609,193.77,1705700096.9,6775.9,1180.66,62.18,4,5,1,0,0,0,0,1,0.7732,0.0,0,27.74,8.74,73.26,10000.0,1.0
10,15,1704746903,7,7,0.01,30.3,159.1,381.62,308.65,131.68,0.31,0.003457,361.02,1704741801.6,5102.1,926.43,125.64,2,1,0,0,0,0,0,1,0.3193,0.2,0,22.42,7.68,86.78,7082.6,1.08
8,20,1705447834,9,9,0.2,104.0,587.1,438.04,408.15,121.05,0.89,0.002486,353.58,1705445632.1,2202.4,759.35,222.0,5,2,0,0,1,0,0,0,0.5006,0.0,0,31.93,2.7,51.42,10000.0,1.0
1,4,1706107869,3,3,0.01,66.3,71.0,244.91,246.26,42.14,0.39,0.003138,270.8,1706100706.6,7163.0,982.47,244.05,20,2,0,0,0,0,1,0,0.3163,0.0,0,23.7,8.74,97.82,5559.8,1.09
7,20,1706527673,23,12,0.36,36.1,159.7,177.14,180.22,55.53,0.45,0.003526,191.61,1706522857.2,4816.6,1113.26,86.55,16,0,0,0,0,1,0,0,0.69,0.0,0,26.77,2.14,58.57,10000.0,1.0
8,20,1705547639,8,8,0.04,184.3,370.9,90.18,76.65,9.74,0.31,0.004459,73.77,1705541891.0,5748.6,1084.79,80.83,8,3,0,1,1,0,0,0,0.468,0.0,0,22.62,5.41,97.51,6336.6,1.07
2,1,1706063584,19,11,0.04,143.8,345.0,499.86,568.5,104.24,0.31,0.003318,540.63,1706058270.0,5314.3,1171.08,311.2,8,2,0,1,1,0,0,0,0.5502,1.2,0,22.38,6.47,84.52,7757.0,1.16
10,16,1705467451,10,10,0.06,174.8,288.7,262.31,227.76,78.4,0.9,0.001661,261.42,1705460383.4,7067.8,599.92,119.24,10,2,0,0,0,1,0,0,0.571,0.0,0,25.9,1.81,62.12,10000.0,1.0
3,3,1706566138,19,9,0.28,175.4,253.2,144.97,162.79,30.46,0.52,0.004325,165.06,1706562413.9,3724.4,1049.25,275.63,3,1,0,0,0,0,0,1,0.6369,1.1,0,22.4,4.1,75.03,7093.2,1.17
7,19,1706660765,23,8,0.06,229.4,140.9,290.2,261.6,48.87,0.31,0.001087,268.06,1706658334.7,2431.1,1187.27,150.97,5,2,0,0,1,0,0,0,0.6087,0.3,0,23.19,8.76,86.75,5256.2,1.12
8,19,1706608007,13,3,0.06,219.7,421.4,45.19,49.66,5.24,0.68,0.00167,46.77,1706604796.0,3211.2,1186.46,151.19,15,1,0,0,0,1,0,0,0.5318,0.0,0,21.45,6.73,88.62,6585.9,1.07
2,7,1706006133,9,9,0.02,117.7,576.7,171.69,203.43,63.6,0.49,0.004116,205.72,1706002968.8,3164.4,693.1,124.79,16,1,0,0,0,1,0,0,0.4773,0.0,0,27.95,2.98,50.31,10000.0,1.0
9,20,1704839380,20,13,0.04,217.8,425.6,266.06,296.07,39.03,0.57,0.002705,224.6,1704835315.0,4065.4,584.85,34.45,3,2,0,0,0,0,0,1,0.7108,0.0,0,24.82,1.16,80.28,10000.0,1.0
7,18,1706501384,20,8,0.04,282.6,528.4,150.9,140.82,34.4,0.4,0.0006,173.18,1706496592.3,4792.3,847.85,238.88,9,0,0,1,0,1,0,0,0.6051,0.0,0,27.99,8.08,78.82,10000.0,1.0
7,17,1704428175,21,19,0.05,215.2,431.5,166.47,149.97,64.38,0.95,0.002558,189.52,1704423932.6,4242.5,681.95,60.82,9,4,0,1,0,1,0,0,0.8619,0.0,0,22.56,5.0,91.99,3090.0,1.14
7,18,1706119475,7,7,0.17,169.3,485.2,275.25,255.86,38.78,0.92,0.002618,316.89,1706114511.7,4963.6,906.77,227.66,23,2,0,0,0,0,0,1,0.5345,0.0,0,31.59,5.62,57.96,10000.0,1.0
6,11,1706197293,23,12,0.24,291.0,578.2,185.16,153.01,27.8,0.99,0.003034,174.54,1706193937.7,3356.3,531.29,114.78,21,3,0,0,0,0,0,1,0.8272,1.1,0,27.79,3.63,88.68,8168.2,1.15
5,10,1704285051,5,5,0.02,86.0,272.3,200.0,182.95,36.12,0.9,0.000814,214.21,1704282317.9,2733.2,610.06,39.89,18,2,0,1,0,0,1,0,0.4794,0.0,0,25.62,8.97,80.37,10000.0,1.0
8,15,1704700798,17,2,0.04,156.4,422.2,425.2,341.79,93.91,0.94,0.003831,432.49,1704696138.3,4660.1,612.99,110.42,13,0,0,0,0,1,0,0,0.5271,0.0,0,31.55,7.43,58.37,10000.0,1.0
2,1,1706333713,8,8,0.03,191.0,102.9,249.14,214.74,52.54,0.53,0.002406,256.28,1706327038.4,6675.5,655.04,193.42,11,5,1,0,0,1,0,0,0.4696,0.0,0,24.55,1.92,91.65,5576.1,1.09
2,6,1706265199,19,18,0.46,183.3,209.6,432.54,395.08,132.37,0.77,0.001497,352.06,1706261189.9,4009.9,560.27,141.33,16,4,0,0,0,1,0,0,0.72,3.2,0,24.74,8.44,87.13,7417.0,1.37
3,5,1705185006,4,4,0.01,151.4,225.2,464.33,480.78,103.23,0.76,0.003956,549.9,1705180508.7,4497.6,400.89,64.22,4,6,1,0,0,0,0,1,0.3559,0.0,0,29.79,4.55,67.94,10000.0,1.0
10,19,1706543616,3,3,0.01,15.5,328.9,281.54,288.17,87.87,0.42,0.001635,316.54,1706536701.8,6914.7,422.34,73.66,21,0,0,0,0,0,0,1,0.278,0.5,0,22.36,7.39,81.51,5574.8,1.14
2,4,1705466816,23,13,0.05,57.0,387.4,175.09,181.08,34.09,0.36,0.001503,153.24,1705462705.0,4111.3,892.46,103.48,10,2,0,0,0,1,0,0,0.7091,0.0,0,25.11,6.31,87.12,8851.5,1.03
7,20,1705297479,17,9,0.03,100.3,188.1,138.69,138.94,44.83,0.65,0.000805,151.09,1705291327.0,6152.2,560.55,121.1,11,0,0,0,0,1,0,0,0.6246,0.0,0,29.27,8.61,67.78,10000.0,1.0
5,12,1705445319,16,4,0.08,227.3,178.8,200.38,229.69,63.59,0.58,0.001466,188.84,1705441985.6,3334.2,458.48,108.12,4,2,0,0,0,0,0,1,0.5049,0.6,0,24.73,4.52,82.72,8928.3,1.08
6,8,1704301514,13,13,0.03,128.5,293.2,36.43,36.67,9.16,0.4,0.000967,30.94,1704299169.0,2345.6,848.74,84.13,22,2,0,0,0,0,0,1,0.6228,0.0,0,25.51,9.62,68.47,10000.0,1.0
3,6,1706294968,6,6,0.01,38.5,495.2,134.07,120.61,37.15,0.35,0.000618,121.26,1706290262.9,4705.6,1116.85,292.18,0,5,1,0,0,0,0,1,0.3947,0.0,0,22.94,7.34,85.48,5141.0,1.1
4,14,1704962514,9,9,0.02,105.0,137.3,430.37,397.46,128.1,0.7,0.002623,429.65,1704956760.4,5754.1,379.0,82.26,14,3,0,0,0,1,0,0,0.4542,0.0,0,33.96,2.27,51.16,10000.0,1.0
6,14,1705980509,24,2,0.08,147.7,145.2,384.52,383.39,77.56,0.4,0.002985,423.4,1705977187.2,3322.8,496.91,89.69,8,1,0,1,1,0,0,0,0.521,0.3,0,26.0,1.33,87.11,5348.3,1.13
2,7,1705676788,12,12,0.05,175.2,244.8,51.1,61.17,7.06,0.35,0.004453,47.05,1705671476.6,5311.6,596.11,88.14,20,4,0,0,0,0,1,0,0.5871,0.6,0,24.06,5.6,83.21,7881.7,1.1
10,16,1706536321,23,13,0.06,276.5,86.5,291.01,332.18,50.22,0.91,0.000586,318.07,1706529482.2,6838.8,891.48,142.42,19,0,0,1,0,0,1,0,0.8035,0.0,0,20.27,1.26,96.96,4881.2,1.1
9,19,1705896616,14,14,0.02,128.9,388.3,61.33,60.21,10.53,0.88,0.004028,69.29,1705890908.7,5707.5,1049.41,105.16,9,0,0,1,0,1,0,0,0.7445,0.0,0,29.52,6.74,63.84,10000.0,1.0
10,20,1705965390,15,15,0.46,277.8,120.8,56.49,52.72,11.98,0.45,0.003133,55.2,1705963406.3,1984.5,587.69,148.45,4,1,0,0,0,0,0,1,0.683,2.3,0,26.35,1.9,88.96,6243.9,1.31
