bus_id,stop_id,route_id,trip_id,arrival_time,report_count,unique_reporters,reports_per_minute,time_since_last_report_s,time_since_first_report_s,distance_mean,distance_median,distance_std,pct_within_radius,acc_mean,weighted_dist_mean,prev_arrival_time,time_since_last_arrival_s,t_mean,t_std,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_early_morning,is_mid_day,is_evening,is_night,rain_1h,snow_1h,temperature,wind_speed,humidity,visibility,weather_delay_multiplier,weather_clear,weather_rain,weather_snow,weather_fog,weather_clouds,weather_thunderstorm,weather_unknown,traffic_level,event_nearby,confirm_prob
2,3,1,2,1705816768,3,3,2.16,266.7,208.5,119.57,136.65,41.27,0.61,0.002702,106.07,1705814546.1,2222.8,1705816813.0,24.18,11,6,1,0,0,1,0,0,1.2,0,27.64,6.62,94.06,5957.3,1.2,0,1,0,0,0,0,0,2,0,0.3625
6,11,3,6,1706385575,15,6,2.08,13.3,262.7,317.11,272.22,110.01,0.46,0.003435,305.08,1706380557.2,5018.6,1706385340.32,8.3,1,6,1,0,0,0,0,1,0.0,0,25.46,9.99,88.51,6278.7,1.07,0,0,0,1,0,0,0,1,0,0.4529
9,22,5,9,1704803122,1,1,1.09,232.2,400.3,494.36,463.57,58.6,0.81,0.002848,437.65,1704797101.2,6021.3,1704802944.81,55.83,17,1,0,1,0,0,1,0,0.0,0,20.56,5.63,90.19,4675.7,1.11,0,0,0,1,0,0,0,3,0,0.3312
7,11,3,7,1706424813,23,9,86.11,47.4,415.3,366.46,408.46,63.44,0.51,0.002674,302.43,1706419713.4,5100.2,1706425103.85,75.36,12,6,1,0,0,1,0,0,0.0,0,28.52,2.15,75.0,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.6504
9,24,5,9,1704853474,24,6,3.01,180.6,538.8,211.36,220.18,61.08,0.59,0.001149,177.0,1704851584.1,1890.0,1704853698.22,51.11,7,2,0,1,1,0,0,0,0.0,0,21.27,5.55,94.57,4280.1,1.11,0,0,0,1,0,0,0,3,0,0.6353
8,17,4,8,1706581860,19,5,5.45,10.6,432.5,473.29,498.31,109.14,0.67,0.001398,520.72,1706576030.2,5830.7,1706581648.22,176.21,8,1,0,1,1,0,0,0,0.0,0,25.62,4.45,84.65,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.5274
5,10,2,5,1705013058,21,5,3.61,181.3,459.0,24.29,24.69,2.81,0.79,0.000751,28.29,1705007467.3,5591.2,1705013062.96,91.09,4,4,0,0,0,0,0,1,0.0,0,24.78,8.82,70.82,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6823
5,9,2,5,1704099738,8,8,8.96,69.2,195.2,417.55,411.4,102.74,0.95,0.003367,484.13,1704095472.9,4265.1,1704099527.72,186.34,14,0,0,0,0,1,0,0,0.0,0,22.75,1.46,87.36,4209.6,1.12,0,0,0,1,0,0,0,2,0,0.5041
2,1,1,2,1706283908,19,2,14.34,117.7,75.2,429.03,404.79,124.13,0.8,0.002434,395.81,1706276912.3,6995.9,1706284186.91,61.44,21,4,0,0,0,0,0,1,0.0,0,26.88,1.04,84.46,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.494
3,3,1,3,1704358185,2,2,0.79,296.5,270.3,368.98,396.24,60.37,0.47,0.001766,355.86,1704355120.6,3065.4,1704357897.76,176.48,14,3,0,0,0,1,0,0,0.0,0,34.66,4.05,56.83,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.2871
9,25,5,9,1705857409,3,3,0.4,14.3,125.7,320.21,371.32,91.94,0.39,0.001021,364.3,1705854857.6,2552.2,1705857421.92,12.24,22,6,1,0,0,0,0,1,0.0,0,25.81,7.2,63.45,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.2678
4,6,2,4,1704649460,12,2,5.78,242.5,519.1,151.68,179.12,17.44,0.4,0.002919,156.28,1704644176.7,5283.8,1704649170.69,192.27,23,6,1,0,0,0,0,1,0.0,0,20.27,6.1,86.86,3056.1,1.14,0,0,0,1,0,0,0,1,0,0.4376
2,2,1,2,1705809535,20,13,2.21,215.5,501.8,336.99,286.52,111.09,0.45,0.001955,380.02,1705804837.8,4697.2,1705809751.02,46.54,9,6,1,1,0,1,0,0,0.0,0,23.65,7.86,86.09,5572.2,1.09,0,0,0,1,0,0,0,3,0,0.6133
5,10,2,5,1704809472,22,3,3.52,280.7,171.5,370.16,424.42,94.86,0.77,0.004168,334.73,1704806068.8,3403.2,1704809172.43,192.8,19,1,0,1,0,0,1,0,5.0,0,26.59,1.92,76.58,6790.0,1.56,0,1,0,0,0,0,0,3,0,0.5678
7,14,3,7,1705716546,4,4,0.62,74.5,445.4,438.1,372.7,157.71,0.72,0.001072,425.4,1705713877.6,2668.6,1705716666.45,152.98,7,5,1,1,1,0,0,0,0.0,0,20.63,9.43,91.58,6258.5,1.07,0,0,0,1,0,0,0,3,0,0.2934
4,9,2,4,1706578923,20,19,2.5,105.6,495.0,175.92,144.64,46.84,0.71,0.004705,191.83,1706572167.8,6756.0,1706579168.76,122.89,7,1,0,1,1,0,0,0,0.0,0,27.17,9.8,76.15,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.8205
7,12,3,7,1704398441,17,16,2.46,263.8,216.8,50.19,46.14,15.14,0.53,0.001752,43.85,1704393954.6,4486.6,1704398306.79,147.55,1,4,0,0,0,0,0,1,0.0,0,24.46,3.14,78.28,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7349
2,3,1,2,1704810545,5,5,0.54,177.1,309.8,410.97,441.1,63.73,0.87,0.00243,359.84,1704807223.4,3321.7,1704810405.59,106.25,19,1,0,1,0,0,1,0,0.0,0,21.41,6.25,86.61,3494.8,1.13,0,0,0,1,0,0,0,3,0,0.4462
6,15,3,6,1704949213,18,5,2.55,199.4,594.1,139.87,149.5,16.17,0.38,0.000518,167.82,1704943081.3,6132.3,1704949385.59,104.4,10,3,0,0,0,1,0,0,0.7,0,22.91,7.81,80.69,6503.9,1.14,0,1,0,0,0,0,0,2,0,0.5507
1,3,1,1,1704273437,20,15,3.12,211.3,120.5,426.24,431.84,102.89,0.99,0.003832,361.11,1704267552.2,5885.3,1704273194.71,10.36,14,2,0,0,0,1,0,0,1.0,0,27.96,2.56,78.5,7690.6,1.15,0,1,0,0,0,0,0,2,0,0.7595
10,25,5,10,1705414876,7,7,0.96,45.1,511.5,85.85,79.02,15.0,0.56,0.001646,85.47,1705410876.7,4000.0,1705415168.65,15.91,19,1,0,1,0,0,1,0,0.0,0,24.85,6.63,66.06,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.4861
8,21,4,8,1706240651,6,6,1.06,55.4,166.8,166.22,172.44,27.1,0.38,0.004866,134.44,1706234517.2,6134.6,1706240824.62,62.96,9,4,0,1,0,1,0,0,0.0,0,20.81,6.79,86.89,5789.7,1.08,0,0,0,1,0,0,0,3,0,0.4112
6,13,3,6,1706534951,22,1,2.39,32.6,575.7,309.35,247.64,113.9,0.67,0.001682,342.43,1706528147.2,6804.0,1706534941.41,66.53,18,0,0,1,0,0,1,0,0.0,0,24.73,7.23,93.86,6555.0,1.07,0,0,0,1,0,0,0,3,0,0.4981
8,19,4,8,1706483860,17,2,10.59,113.1,261.6,84.19,94.24,26.28,0.43,0.00215,70.92,1706478668.5,5192.3,1706483633.6,197.26,4,0,0,0,0,0,0,1,0.0,0,28.68,6.21,72.8,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4944
4,10,2,4,1705555625,10,10,1.55,197.0,528.1,448.05,523.28,57.55,0.68,0.003832,494.09,1705550549.1,5076.3,1705555425.41,160.5,10,3,0,0,0,1,0,0,0.0,0,24.32,2.57,86.12,4855.2,1.1,0,0,0,1,0,0,0,2,0,0.5486
4,9,2,4,1704126666,19,19,3.05,200.7,511.6,115.58,98.03,41.08,0.41,0.004886,131.41,1704122161.5,4504.7,1704126955.04,23.99,22,0,0,0,0,0,0,1,0.0,0,28.03,4.15,62.76,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7538
6,16,3,6,1704239102,10,2,1.04,233.6,395.8,307.33,350.29,80.63,0.86,0.00279,253.54,1704235229.5,3873.3,1704239069.49,32.62,5,2,0,0,1,0,0,0,0.0,0,20.61,3.73,91.96,3340.6,1.13,0,0,0,1,0,0,0,1,0,0.4419
7,14,3,7,1706619208,21,18,2.38,108.3,105.0,365.03,337.51,122.24,0.61,0.002684,405.61,1706615343.4,3864.8,1706619174.09,78.36,18,1,0,1,0,0,1,0,0.0,0,26.2,8.28,75.52,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.7217
8,17,4,8,1705481868,9,1,0.96,218.4,371.7,327.38,265.74,93.45,0.66,0.002956,308.97,1705479628.3,2240.0,1705481684.24,190.4,14,2,0,0,0,1,0,0,0.0,0,26.45,1.47,74.33,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.3609
9,24,5,9,1705938734,7,7,0.94,54.6,162.6,235.75,215.6,41.08,0.75,0.003429,266.35,1705934678.7,4055.6,1705938478.16,58.36,21,0,0,0,0,0,0,1,0.0,0,34.8,7.39,61.93,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4983
8,17,4,8,1705433789,10,10,2.21,286.7,556.6,162.49,143.58,57.61,0.93,0.002937,170.9,1705430601.9,3187.3,1705433969.74,128.26,1,2,0,0,0,0,0,1,0.0,0,23.02,6.54,85.78,6663.7,1.07,0,0,0,1,0,0,0,1,0,0.5992
1,2,1,1,1705687552,13,13,1.57,290.5,540.5,304.26,307.92,32.97,0.47,0.002568,319.9,1705682743.7,4809.2,1705687698.4,59.55,23,4,0,0,0,0,0,1,0.0,0,23.39,7.75,86.15,4654.7,1.11,0,0,0,1,0,0,0,1,0,0.6126
3,1,1,3,1706690745,14,14,3.12,276.0,297.8,278.9,311.96,76.68,0.97,0.003472,281.44,1706688818.6,1927.4,1706690694.21,63.35,14,2,0,0,0,1,0,0,0.0,0,24.49,2.71,87.71,3820.9,1.12,0,0,0,1,0,0,0,2,0,0.6958
5,8,2,5,1704929130,12,7,1.57,154.0,593.7,237.99,195.93,42.52,0.61,0.001206,280.59,1704923189.2,5941.0,1704928991.13,120.21,4,3,0,0,0,0,0,1,0.0,0,24.33,5.64,97.24,6526.5,1.07,0,0,0,1,0,0,0,1,0,0.5275
2,3,1,2,1705540479,23,9,2.41,262.9,442.3,359.69,324.07,106.84,0.44,0.001148,431.55,1705535318.4,5160.8,1705540437.79,61.19,6,3,0,0,1,0,0,0,0.0,0,23.62,1.3,85.64,3378.7,1.13,0,0,0,1,0,0,0,1,0,0.5919
6,16,3,6,1705632972,6,2,0.61,208.9,536.9,474.62,472.1,147.46,0.9,0.002105,429.32,1705626060.8,6911.6,1705633108.16,47.84,8,4,0,1,1,0,0,0,0.0,0,22.69,6.85,95.35,5188.3,1.1,0,0,0,1,0,0,0,3,0,0.3338
9,22,5,9,1705706447,22,12,16.4,179.8,320.5,315.06,253.32,49.92,0.64,0.004777,300.39,1705702356.2,4091.6,1705706576.64,122.74,4,5,1,0,0,0,0,1,0.0,0,27.99,2.96,58.22,10000.0,1.0,1,0,0,0,0,0,0,1,1,0.7229
4,8,2,4,1704429204,10,10,1.04,184.3,591.0,422.14,343.79,125.6,0.5,0.003018,384.88,1704425520.4,3683.9,1704429458.22,45.3,10,4,0,0,0,1,0,0,0.0,0,29.24,1.82,65.61,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.4446
2,4,1,2,1705707001,7,7,1.29,222.5,398.7,241.13,285.48,73.03,0.94,0.003784,263.84,1705704769.1,2232.1,1705706916.91,172.38,5,5,1,0,1,0,0,0,0.0,0,27.33,3.93,52.31,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5031
2,4,1,2,1706485347,11,11,2.37,184.1,161.8,404.43,480.04,73.03,0.65,0.000888,414.0,1706480832.0,4515.0,1706485133.66,91.2,5,0,0,0,1,0,0,0,0.0,0,26.0,6.27,75.44,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5532
5,6,2,5,1706088327,17,14,2.25,286.8,189.7,168.53,147.21,46.02,0.41,0.002103,181.81,1706083502.9,4824.6,1706088259.39,86.95,14,2,0,0,0,1,0,0,0.0,0,30.62,1.71,50.12,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.6497
6,11,3,6,1704324862,14,14,20.64,116.0,559.8,256.49,273.12,95.87,0.91,0.002758,250.09,1704321228.0,3634.3,1704324993.75,60.96,5,3,0,0,1,0,0,0,0.6,0,24.14,6.55,78.54,7780.5,1.1,0,1,0,0,0,0,0,1,0,0.6645
6,13,3,6,1705127524,12,12,1.3,176.6,348.1,302.23,286.04,103.4,0.67,0.001025,257.39,1705122825.4,4699.0,1705127786.36,65.13,12,5,1,0,0,1,0,0,0.0,0,25.22,1.33,94.93,3991.2,1.12,0,0,0,1,0,0,0,2,0,0.5539
3,2,1,3,1706007656,8,8,2.57,159.7,412.0,391.95,433.83,153.57,0.5,0.00082,367.75,1706001842.5,5813.8,1706007619.14,164.47,16,1,0,0,0,1,0,0,0.0,0,23.3,1.62,97.09,6791.5,1.06,0,0,0,1,0,0,0,2,0,0.3625
10,23,5,10,1705678114,10,2,1.32,239.3,327.1,448.43,406.75,100.08,0.93,0.004533,481.74,1705671675.6,6438.5,1705677867.31,173.67,20,4,0,0,0,0,1,0,0.0,0,25.92,3.15,68.57,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4357
3,1,1,3,1704738089,10,5,3.31,173.8,298.6,179.89,197.63,66.21,0.83,0.001994,197.48,1704735469.0,2620.7,1704737867.87,72.4,23,0,0,0,0,0,0,1,0.0,0,24.85,2.19,88.2,3253.0,1.13,0,0,0,1,0,0,0,1,0,0.4947
10,23,5,10,1705715366,16,6,2.43,73.8,526.8,161.59,174.14,16.94,0.56,0.002083,164.4,1705713173.5,2192.8,1705715540.35,47.47,7,5,1,1,1,0,0,0,0.0,0,24.06,7.67,95.44,5247.5,1.1,0,0,0,1,0,0,0,3,0,0.5772
10,23,5,10,1705022933,2,2,0.35,224.9,264.6,158.36,155.78,54.69,0.95,0.002953,168.58,1705016255.6,6677.7,1705022692.36,50.26,6,4,0,0,1,0,0,0,0.0,0,28.25,8.71,81.47,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3895
8,19,4,8,1704350969,7,7,2.36,232.8,100.8,415.51,403.49,115.85,0.36,0.002018,347.32,1704343976.7,6992.3,1704351153.38,94.63,12,3,0,0,0,1,0,0,0.0,0,21.34,2.45,97.13,4378.4,1.11,0,0,0,1,0,0,0,2,0,0.3457
5,6,2,5,1706518862,16,1,2.09,238.0,405.2,428.2,468.86,156.15,0.6,0.003864,513.8,1706513147.9,5714.6,1706518631.03,106.07,14,0,0,0,0,1,0,0,0.0,0,23.52,2.58,87.26,6851.6,1.06,0,0,0,1,0,0,0,2,0,0.3716
5,10,2,5,1706469913,17,1,10.19,53.4,214.0,398.49,463.17,156.42,0.46,0.004466,371.12,1706467503.9,2409.3,1706470135.24,129.04,0,0,0,0,0,0,0,1,0.0,0,24.99,3.59,73.6,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3551
2,4,1,2,1705276654,10,7,2.77,147.2,331.7,164.81,179.92,59.73,0.96,0.004123,187.92,1705271881.9,4772.9,1705276850.4,64.18,5,0,0,0,1,0,0,0,1.0,0,23.9,9.65,84.35,6142.3,1.18,0,1,0,0,0,0,0,1,0,0.5567
10,24,5,10,1704380731,2,2,0.34,190.2,257.2,272.35,303.77,94.08,0.97,0.004209,279.42,1704377961.3,2770.1,1704380491.3,15.63,20,3,0,0,0,0,1,0,0.0,0,24.0,1.49,95.5,5034.7,1.1,0,0,0,1,0,0,0,1,0,0.354
5,9,2,5,1706501662,9,9,1.72,292.7,581.5,115.48,129.85,18.38,0.45,0.003542,111.09,1706494831.7,6830.3,1706501415.49,104.75,9,0,0,1,0,1,0,0,5.0,0,27.42,6.57,78.13,6466.6,1.57,0,1,0,0,0,0,0,3,0,0.5145
4,9,2,4,1706610513,2,2,0.59,252.0,227.3,258.68,248.46,92.23,0.6,0.002237,278.32,1706605460.3,5053.2,1706610277.82,104.09,15,1,0,0,0,1,0,0,0.0,0,24.41,4.33,97.9,5516.6,1.09,0,0,0,1,0,0,0,2,0,0.2822
2,2,1,2,1706363775,9,4,2.91,120.9,157.0,293.26,346.98,73.58,0.36,0.00329,274.51,1706357354.0,6422.0,1706363736.77,42.6,19,5,1,1,0,0,1,0,0.0,0,21.15,7.91,94.99,4062.4,1.12,0,0,0,1,0,0,0,3,0,0.366
10,24,5,10,1704910011,10,10,1.07,66.0,253.4,83.21,83.54,19.82,0.93,0.004685,79.33,1704905555.7,4455.4,1704910248.81,162.31,23,2,0,0,0,0,0,1,0.0,0,23.92,2.8,83.44,5918.9,1.08,0,1,0,0,0,0,0,1,0,0.6363
5,6,2,5,1705743814,12,12,4.28,241.3,263.7,452.63,374.73,53.17,0.95,0.003418,430.84,1705737937.0,5877.3,1705743917.72,108.58,15,5,1,0,0,1,0,0,0.0,0,20.59,2.55,95.56,6464.1,1.07,0,0,0,1,0,0,0,2,0,0.6606
5,6,2,5,1706380380,13,9,3.36,88.1,449.9,432.32,458.96,109.58,0.41,0.000741,422.93,1706378313.7,2066.5,1706380421.83,79.63,0,6,1,0,0,0,0,1,0.0,0,32.57,6.34,56.11,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4637
10,25,5,10,1704131614,1,1,0.11,48.4,443.9,486.95,543.55,84.19,0.94,0.000919,480.74,1704125021.9,6592.7,1704131699.37,85.66,23,0,0,0,0,0,0,1,0.7,0,24.25,9.72,85.18,6276.2,1.14,0,1,0,0,0,0,0,1,0,0.33
4,10,2,4,1706372580,1,1,0.15,143.9,167.4,304.83,251.26,68.28,0.68,0.002462,335.15,1706366309.7,6270.8,1706372743.19,12.57,21,5,1,0,0,0,0,1,0.4,0,25.22,8.58,93.7,8339.8,1.08,0,1,0,0,0,0,0,1,0,0.2952
4,7,2,4,1705207328,16,16,1.87,241.6,248.3,350.0,302.35,129.11,0.58,0.00255,378.81,1705201096.4,6232.5,1705207170.75,133.96,10,6,1,0,0,1,0,0,1.0,0,24.21,4.11,88.8,6548.7,1.17,0,1,0,0,0,0,0,2,0,0.6195
3,1,1,3,1704345907,3,3,0.37,87.5,163.4,257.09,294.69,44.32,0.35,0.002104,282.56,1704341134.0,4773.7,1704346097.79,192.12,10,3,0,0,0,1,0,0,0.0,0,32.93,5.44,62.08,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.3077
5,9,2,5,1706620362,24,4,135.79,243.6,200.1,321.71,315.81,115.5,0.94,0.004986,277.14,1706613902.6,6460.0,1706620222.18,120.21,18,1,0,1,0,0,1,0,0.0,0,30.06,9.39,50.36,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.6209
10,24,5,10,1705910463,14,1,9.81,137.0,507.9,158.31,156.27,28.79,0.62,0.004495,155.47,1705905661.5,4801.9,1705910405.82,94.72,13,0,0,0,0,1,0,0,0.0,0,24.09,4.93,70.67,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.4791
2,3,1,2,1705285934,19,8,3.79,50.7,158.8,188.87,183.77,54.2,0.35,0.002767,164.9,1705281035.1,4899.5,1705286017.05,113.56,8,0,0,1,1,0,0,0,2.7,0,24.01,5.36,90.3,6731.1,1.33,0,1,0,0,0,0,0,3,0,0.5642
7,12,3,7,1704152584,22,15,47.83,298.4,320.3,380.44,373.19,42.97,0.52,0.00194,431.93,1704147252.1,5332.8,1704152450.19,193.71,5,1,0,0,1,0,0,0,0.0,0,25.93,9.97,84.96,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7494
3,5,1,3,1704901224,9,9,1.69,291.0,451.0,113.9,95.91,34.91,0.41,0.004045,105.29,1704897659.7,3565.2,1704900931.45,141.7,21,2,0,0,0,0,0,1,0.2,0,26.64,6.26,84.84,8137.1,1.06,0,1,0,0,0,0,0,1,0,0.4903
9,24,5,9,1706111170,18,11,2.39,273.9,359.2,268.3,296.63,27.24,0.94,0.001389,320.26,1706105395.1,5775.8,1706111335.41,132.96,21,2,0,0,0,0,0,1,0.0,0,26.83,1.42,76.43,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7422
5,9,2,5,1705709846,13,1,4.17,198.4,189.2,147.46,166.36,40.59,0.66,0.001933,161.08,1705706492.6,3353.7,1705709988.52,18.67,5,5,1,0,1,0,0,0,4.0,0,25.0,6.62,83.77,7444.1,1.45,0,1,0,0,0,0,0,1,0,0.4616
6,11,3,6,1706072357,11,11,3.13,243.3,252.5,59.46,70.45,17.59,0.62,0.00229,55.29,1706065257.6,7099.8,1706072138.31,66.39,10,2,0,0,0,1,0,0,0.0,0,22.91,2.58,91.21,4885.5,1.1,0,0,0,1,0,0,0,2,0,0.6033
2,2,1,2,1704754557,3,3,0.59,57.0,498.9,275.46,234.81,90.86,0.95,0.004763,261.03,1704752025.8,2531.8,1704754568.62,26.96,4,1,0,0,0,0,0,1,0.0,0,29.6,3.27,68.67,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3807
7,15,3,7,1705083762,24,2,13.51,83.8,334.9,82.25,85.93,22.19,0.8,0.00472,95.82,1705076853.5,6908.8,1705083609.13,30.66,23,4,0,0,0,0,0,1,0.7,0,27.37,1.99,94.44,8437.3,1.1,0,1,0,0,0,0,0,1,0,0.6559
2,4,1,2,1705220344,1,1,1.85,165.4,242.8,241.98,252.94,87.27,0.76,0.002453,272.9,1705213653.9,6690.1,1705220115.86,108.73,13,6,1,0,0,1,0,0,0.0,0,27.85,7.02,50.94,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.2924
5,10,2,5,1704502043,1,1,0.37,271.7,233.2,280.65,230.19,31.76,0.8,0.0025,253.29,1704499215.4,2828.2,1704502145.65,5.08,6,5,1,0,1,0,0,0,0.0,0,33.06,2.72,51.58,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3561
8,19,4,8,1705376153,5,4,3.83,48.5,76.1,45.15,48.04,10.36,0.83,0.004967,48.02,1705374081.4,2072.5,1705375916.59,176.8,9,1,0,1,0,1,0,0,1.5,0,26.95,9.55,92.13,8710.7,1.18,0,1,0,0,0,0,0,3,0,0.4765
10,25,5,10,1704970924,1,1,0.6,293.6,145.6,248.86,235.33,72.62,0.39,0.002436,226.43,1704964330.4,6593.9,1704970648.64,183.18,16,3,0,0,0,1,0,0,3.6,0,23.79,9.7,90.79,5124.9,1.46,0,1,0,0,0,0,0,2,0,0.2324
2,2,1,2,1704873104,24,16,3.65,135.6,572.4,130.54,132.22,31.94,0.79,0.000806,114.55,1704870145.8,2958.7,1704873247.31,41.88,13,2,0,0,0,1,0,0,0.0,0,23.44,9.48,87.8,6446.5,1.07,0,0,0,1,0,0,0,2,0,0.8545
1,5,1,1,1705014584,16,7,1.73,62.5,578.7,79.9,80.19,27.88,0.54,0.002412,68.02,1705012120.8,2463.8,1705014656.37,136.73,4,4,0,0,0,0,0,1,3.0,0,25.34,2.46,87.92,5054.1,1.4,0,1,0,0,0,0,0,1,1,0.5781
10,23,5,10,1704323575,13,1,1.98,120.1,165.1,368.52,317.54,131.45,0.66,0.000976,397.13,1704318971.7,4603.5,1704323454.0,87.4,4,3,0,0,0,0,0,1,0.0,0,27.98,2.47,55.26,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3716
8,19,4,8,1704741158,9,9,2.07,56.6,593.0,284.96,306.33,56.32,0.37,0.004891,260.6,1704737070.3,4088.6,1704741248.76,9.82,0,1,0,0,0,0,0,1,0.0,0,24.86,1.55,91.98,4112.9,1.12,0,0,0,1,0,0,0,1,0,0.4599
2,2,1,2,1706406927,11,11,3.58,189.7,141.3,239.83,240.25,66.08,0.66,0.002731,223.78,1706404743.4,2184.4,1706406681.47,89.59,7,6,1,1,1,0,0,0,0.0,0,28.56,3.74,60.32,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.5628
1,3,1,1,1706315570,17,12,13.76,186.8,299.7,102.13,108.38,14.76,0.69,0.002872,111.7,1706313473.3,2097.6,1706315803.62,142.08,6,5,1,0,1,0,0,0,0.0,0,21.3,8.36,87.38,4726.6,1.11,0,0,0,1,0,0,0,1,0,0.7068
2,1,1,2,1705418022,4,4,0.88,227.3,576.0,388.32,441.5,127.44,0.42,0.004251,340.97,1705411402.1,6620.1,1705417997.38,137.01,20,1,0,0,0,0,1,0,0.0,0,26.98,3.62,66.88,10000.0,1.0,1,0,0,0,0,0,0,1,1,0.2641
9,23,5,9,1706605972,17,14,2.77,16.8,546.8,283.14,324.87,99.19,0.88,0.003642,259.52,1706602357.4,3615.3,1706605857.72,8.91,14,1,0,0,0,1,0,0,0.0,0,23.5,2.26,94.08,6415.5,1.07,0,0,0,1,0,0,0,2,0,0.6914
8,19,4,8,1704093357,17,17,3.4,124.1,426.5,216.24,256.15,60.5,0.87,0.000992,207.36,1704089738.1,3619.0,1704093398.79,172.92,12,0,0,0,0,1,0,0,0.0,0,20.47,2.92,85.94,6401.3,1.07,0,0,0,1,0,0,0,2,0,0.7715
10,23,5,10,1705479740,5,1,1.77,238.8,181.6,343.92,310.02,125.57,0.69,0.001337,306.0,1705475273.3,4466.8,1705480017.08,155.08,13,2,0,0,0,1,0,0,0.0,0,22.93,7.74,89.39,5197.1,1.1,0,0,0,1,0,0,0,2,0,0.288
2,4,1,2,1704939186,10,10,1.04,279.7,486.3,364.46,331.52,128.94,0.6,0.001725,347.58,1704932872.0,6314.1,1704938975.18,93.95,7,3,0,1,1,0,0,0,0.0,0,22.95,8.44,85.48,3783.0,1.12,0,0,0,1,0,0,0,3,0,0.4609
5,6,2,5,1704826939,2,2,0.34,296.8,150.1,32.88,36.55,5.78,0.88,0.003668,38.74,1704822931.7,4008.2,1704827037.08,95.65,0,2,0,0,0,0,0,1,2.0,0,24.7,5.76,78.77,7031.6,1.26,0,1,0,0,0,0,0,1,0,0.4244
4,9,2,4,1705982669,5,5,0.69,152.6,542.8,460.74,378.75,159.5,0.33,0.002152,468.53,1705980069.9,2599.7,1705982817.46,6.63,9,1,0,1,0,1,0,0,0.0,0,21.01,9.25,92.55,5857.6,1.08,0,0,0,1,0,0,0,3,0,0.2408
4,8,2,4,1705839051,9,9,1.27,149.3,266.8,118.82,134.25,33.57,0.61,0.004748,97.33,1705832660.9,6390.9,1705839350.42,177.95,17,6,1,1,0,0,1,0,0.0,0,33.1,3.08,57.49,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.5316
6,15,3,6,1704858459,15,15,1.78,255.1,476.6,441.63,495.64,123.99,0.51,0.004497,501.8,1704854105.8,4353.5,1704858182.8,129.52,9,2,0,1,0,1,0,0,0.1,0,27.56,7.09,94.23,5758.0,1.1,0,1,0,0,0,0,0,3,0,0.5824
1,4,1,1,1705959907,22,18,5.82,47.9,279.3,65.21,67.22,7.32,0.67,0.004489,74.02,1705953340.9,6567.0,1705960161.11,25.38,3,1,0,0,0,0,0,1,0.3,0,25.34,1.42,92.88,8897.4,1.05,0,1,0,0,0,0,0,1,0,0.8605
4,6,2,4,1704678421,23,4,4.71,207.2,480.7,19.83,22.92,5.37,0.87,0.004136,17.37,1704676027.0,2394.9,1704678554.68,35.5,7,0,0,1,1,0,0,0,0.0,0,25.1,3.69,94.44,6367.3,1.07,0,0,0,1,0,0,0,3,0,0.7043
2,2,1,2,1705862806,21,2,2.51,127.5,473.0,95.56,88.77,37.49,0.99,0.002807,112.16,1705858183.5,4622.7,1705862681.23,57.05,0,0,0,0,0,0,0,1,0.0,0,34.3,6.22,53.45,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6426
